,listing_id,fuel_type,CarCode
16547,997181,,12209
16548,1028191,,11640
16549,1022398,,10810
16550,1023436,,12492
16551,777830,,10876
16552,1021571,,11875
16553,980051,,10147
16554,1016278,,MISSING
16555,996326,diesel,MISSING
16556,1000201,diesel,10596
16557,1024637,,11125
16558,1027107,,10005
16559,1002124,petrol-electric,11981
16560,1025776,,12168
16561,1018870,,10417
16562,1020794,,11446
16563,989410,,11322
16564,937581,diesel,MISSING
16565,1030604,,11386
16566,1025279,,11144
16567,1019383,,11125
16568,1012851,,11832
16569,1025565,,10207
16570,1028130,,10758
16571,1028642,,MISSING
16572,1030837,,10544
16573,993739,,11260
16574,977990,,MISSING
16575,1027012,diesel,MISSING
16576,1020408,,MISSING
16577,1018353,,11474
16578,1017044,,10365
16579,1009184,diesel,11778
16580,1018855,diesel,12020
16581,1026111,diesel,11536
16582,985443,,11113
16583,1008946,diesel,10596
16584,1005157,,MISSING
16585,1029756,,10488
16586,997167,petrol-electric,MISSING
16587,1022662,,12674
16588,1020606,,MISSING
16589,1027061,,11846
16590,1027029,,10139
16591,1025851,,11610
16592,1018851,,10572
16593,1027602,petrol-electric,12003
16594,1022344,,11806
16595,1029877,,11531
16596,1013286,,11449
16597,1024257,,11578
16598,1021758,,12265
16599,986898,,10180
16600,996263,,11553
16601,1025249,diesel,11536
16602,1029703,,10128
16603,1024658,,12334
16604,1020094,,MISSING
16605,1020321,,10282
16606,1009750,,12020
16607,1030206,,11000
16608,1021230,,10413
16609,997453,,MISSING
16610,1013608,,11031
16611,1011245,petrol-electric,MISSING
16612,987301,,11619
16613,1028183,petrol-electric,11855
16614,1024920,,MISSING
16615,1019668,,10464
16616,991496,,11531
16617,983017,,11610
16618,1028582,diesel,10596
16619,1029202,diesel,11536
16620,1014049,diesel,MISSING
16621,1002576,,11677
16622,1020796,petrol-electric,11571
16623,1030749,,11578
16624,1009733,,10180
16625,1007698,,11375
16626,998493,petrol-electric,MISSING
16627,1006773,,11055
16628,976008,diesel,MISSING
16629,1022961,,MISSING
16630,1009591,,MISSING
16631,1028875,,10684
16632,994118,,11491
16633,1005701,,11306
16634,1018862,diesel,12420
16635,1030951,,MISSING
16636,983735,,11846
16637,1000959,,10007
16638,1019665,,10385
16639,1030362,,MISSING
16640,1002532,,12492
16641,1026621,,11543
16642,1013964,,10778
16643,1004449,,11573
16644,1014769,,MISSING
16645,1013231,,12560
16646,984544,,MISSING
16647,1024454,diesel,11536
16648,1025615,,11503
16649,1030410,,10782
16650,1010157,,MISSING
16651,1002646,,12049
16652,994233,petrol,MISSING
16653,1016501,,10778
16654,1020807,,10314
16655,999545,,MISSING
16656,1023148,,11195
16657,1019783,petrol,MISSING
16658,971323,,11113
16659,1002275,,MISSING
16660,1022726,,10356
16661,1016336,petrol-electric,11596
16662,1030276,,10031
16663,995618,diesel,10596
16664,996179,diesel,MISSING
16665,1019395,,11503
16666,975355,,10797
16667,1028633,,10778
16668,995751,,11260
16669,1018980,petrol-electric,MISSING
16670,1018086,,11474
16671,1005402,,10296
16672,1023755,,MISSING
16673,1025067,,MISSING
16674,1018891,petrol-electric,12033
16675,896276,diesel,MISSING
16676,1021475,,MISSING
16677,1031029,,10417
16678,1029198,diesel,11536
16679,1024910,,10526
16680,1020438,,11503
16681,1014424,,10572
16682,994712,,10732
16683,992883,,10575
16684,1014468,,MISSING
16685,1026458,petrol-electric,12033
16686,1024667,,10028
16687,1006886,,10721
16688,1002457,,11342
16689,1016125,diesel,11725
16690,1026890,,12218
16691,1030270,,10464
16692,1026551,,MISSING
16693,1020495,,MISSING
16694,1029334,,MISSING
16695,1028577,,11735
16696,1004873,,10927
16697,1012190,,11578
16698,1027989,,MISSING
16699,1028920,,10268
16700,996071,,11113
16701,1019246,,10738
16702,1023370,,MISSING
16703,1029398,,10184
16704,988420,,10381
16705,1017188,,10356
16706,1024180,diesel,MISSING
16707,1015833,,10526
16708,1027589,,11611
16709,1018721,,11341
16710,1025224,,10180
16711,996633,,12230
16712,1017443,,11745
16713,1023559,diesel,12065
16714,1018543,,MISSING
16715,1027737,petrol,MISSING
16716,1013153,,10713
16717,1026026,,MISSING
16718,1027018,,11120
16719,1024875,diesel,12610
16720,988584,,12128
16721,1000072,electric,MISSING
16722,1021746,,10656
16723,1023691,,10742
16724,1028663,,11419
16725,992344,,11262
16726,1026499,petrol,11795
16727,1023397,,10093
16728,1027268,,10381
16729,1023225,,11125
16730,999664,,10820
16731,1019548,diesel,MISSING
16732,1013769,,MISSING
16733,994546,,11341
16734,1010767,,MISSING
16735,1005086,,10271
16736,1006411,,MISSING
16737,987892,,11503
16738,1026896,,10381
16739,948034,,MISSING
16740,1026103,,MISSING
16741,991519,,11740
16742,1006716,petrol-electric,11578
16743,1006286,diesel,MISSING
16744,1027614,,11503
16745,984046,petrol,12237
16746,1027459,,12323
16747,1019721,,10702
16748,984916,petrol-electric,12114
16749,1025117,,MISSING
16750,996485,,11745
16751,1017198,,11543
16752,1027541,,10769
16753,982435,,MISSING
16754,1001383,,11623
16755,986446,,11448
16756,1022848,,11349
16757,1008439,,10017
16758,1005091,,MISSING
16759,1025452,,11341
16760,980213,diesel,MISSING
16761,1017985,,11448
16762,1018995,,10314
16763,1007170,diesel,MISSING
16764,994415,,10778
16765,1020502,petrol-electric,11557
16766,1028093,,10488
16767,991336,petrol-electric,12568
16768,1022218,diesel,MISSING
16769,993411,,10207
16770,1010820,,11466
16771,1031155,,10180
16772,991986,,11835
16773,1011431,,11610
16774,994332,,10544
16775,1029262,petrol,MISSING
16776,1017202,,11745
16777,1015422,,11466
16778,978067,diesel,12610
16779,1030181,,11608
16780,1027041,petrol-electric,11898
16781,1021099,,MISSING
16782,1019473,,MISSING
16783,1023742,,11850
16784,1029166,,MISSING
16785,1017714,,10240
16786,1005265,diesel,MISSING
16787,1029464,,MISSING
16788,1017727,,11503
16789,1031325,,MISSING
16790,1029937,,11701
16791,971833,,11306
16792,1027590,diesel,MISSING
16793,1025568,,10282
16794,1006301,diesel,11536
16795,1019755,,MISSING
16796,1026118,diesel,11727
16797,1030870,,MISSING
16798,1028546,,MISSING
16799,1023308,,11832
16800,1029640,,10547
16801,1012580,,11530
16802,961851,petrol-electric,11787
16803,1023000,,MISSING
16804,971254,,11779
16805,1018814,,11731
16806,1009115,,11832
16807,987939,,11000
16808,975700,petrol-electric,12423
16809,1025061,,10207
16810,1006518,,11474
16811,1028622,,11447
16812,1019100,,MISSING
16813,959379,,12331
16814,1009937,,10397
16815,1017594,,11449
16816,1028660,,11032
16817,1030522,petrol-electric,12219
16818,1025502,,10360
16819,998847,diesel,11725
16820,1029732,,11503
16821,1010173,,10482
16822,1028905,,MISSING
16823,1025208,petrol-electric,12212
16824,1021720,,MISSING
16825,1027389,,10398
16826,1003654,petrol-electric,11981
16827,1003537,,10778
16828,1024389,,12265
16829,984266,,10751
16830,1029427,,MISSING
16831,1025211,,10183
16832,1031299,,11578
16833,1021443,diesel,MISSING
16834,1026792,,10526
16835,1024968,,10150
16836,1026495,,10180
16837,1007436,,10526
16838,1020256,,MISSING
16839,1015981,,12334
16840,997152,,10540
16841,1017830,diesel,MISSING
16842,1027886,,12117
16843,1019932,,11015
16844,1027011,,12674
16845,1016330,,12405
16846,1029104,diesel,11270
16847,1015699,,MISSING
16848,961229,,11134
16849,1030186,,11579
16850,999439,petrol-electric,11981
16851,1030934,,10365
16852,1004639,,MISSING
16853,1024352,,MISSING
16854,1013467,,11832
16855,1007599,,11435
16856,1009077,,12255
16857,933889,,12390
16858,998615,,10758
16859,1024059,,11503
16860,1013456,,10972
16861,1029569,,MISSING
16862,1014057,,11832
16863,1022019,,10778
16864,1017940,,11676
16865,1020907,,MISSING
16866,1020575,,11904
16867,1020622,,12033
16868,979573,,MISSING
16869,1002169,petrol-electric,11094
16870,996337,petrol,10862
16871,1031212,petrol-electric,11503
16872,1015769,,11075
16873,1019990,,11875
16874,974295,,MISSING
16875,991553,,10725
16876,963551,,MISSING
16877,1007791,petrol-electric,11787
16878,1006043,diesel,MISSING
16879,1001534,,11553
16880,1021906,,11543
16881,983336,petrol-electric,11981
16882,1021655,,11448
16883,1011937,diesel,10596
16884,1000142,,11000
16885,997672,,10832
16886,1023263,,10279
16887,1028578,,11543
16888,1018266,,11503
16889,1023774,,MISSING
16890,1027342,,11832
16891,1025669,,11079
16892,1029201,diesel,11536
16893,1016420,diesel,10862
16894,1025859,diesel,11536
16895,1024513,,10093
16896,1019459,diesel,11536
16897,1021168,,11811
16898,1017334,,10032
16899,1021044,,11446
16900,1011023,,11414
16901,1027520,,MISSING
16902,982144,,11810
16903,988706,,10128
16904,1005735,,10007
16905,1019002,,MISSING
16906,1026531,,11031
16907,957437,,10511
16908,994163,,11031
16909,1015067,diesel,11786
16910,1027465,,11435
16911,997944,,11751
16912,1027330,petrol-electric,10440
16913,1013814,,MISSING
16914,1024767,,11491
16915,862645,,MISSING
16916,1022047,,MISSING
16917,980226,,10207
16918,1027319,diesel,MISSING
16919,1027739,,11142
16920,999791,diesel,MISSING
16921,964200,,11082
16922,991053,diesel,10862
16923,1010812,,11419
16924,1027894,,11745
16925,1005078,,10725
16926,1028020,,10007
16927,1016979,,11553
16928,1028754,,12218
16929,924281,,MISSING
16930,1020878,petrol-electric,10941
16931,988230,,11503
16932,806600,,11342
16933,1021021,,MISSING
16934,1024567,,MISSING
16935,1029881,,MISSING
16936,1030899,,11578
16937,977377,,12168
16938,1031056,petrol-electric,MISSING
16939,1030625,,11000
16940,1017773,,11435
16941,1030912,,MISSING
16942,930850,petrol,12043
16943,1018909,,10271
16944,1026243,,MISSING
16945,1016248,,12302
16946,1003291,,11469
16947,1019621,,10547
16948,1026703,,10007
16949,1012845,,11530
16950,1013801,,11798
16951,1020992,,11100
16952,1005920,,10382
16953,1022269,,11531
16954,1025742,,MISSING
16955,1029019,,10777
16956,996360,,11791
16957,1023828,,11552
16958,1010891,petrol-electric,11787
16959,972353,,10180
16960,1021260,,MISSING
16961,1017311,,11530
16962,1008907,,MISSING
16963,1023594,,11386
16964,1002418,,10753
16965,1009083,,11000
16966,1022847,petrol,11795
16967,1019960,,10958
16968,1022154,diesel,MISSING
16969,1029554,,10028
16970,1028445,,10089
16971,1026203,,12032
16972,1014725,,12218
16973,1026379,,MISSING
16974,1015193,,11035
16975,1030238,,12218
16976,1028236,,MISSING
16977,1017093,petrol,MISSING
16978,915322,,MISSING
16979,1027207,,11739
16980,993824,diesel,11725
16981,1001654,,11113
16982,1021672,,11195
16983,1024280,,10777
16984,1031041,,10725
16985,1002060,,10820
16986,1015492,,MISSING
16987,998512,,MISSING
16988,1029407,diesel,11499
16989,1011807,,11610
16990,1025037,,11491
16991,1023322,,11811
16992,998164,petrol-electric,12212
16993,1028214,petrol-electric,11981
16994,1024177,,11491
16995,985953,,11657
16996,1016728,,12374
16997,1020426,,12177
16998,1022646,,10778
16999,1026734,,12049
17000,1028401,,12618
17001,1020327,,10093
17002,1015447,,MISSING
17003,1022285,,11503
17004,1017321,,11375
17005,1009527,,11446
17006,1020119,,10464
17007,1029532,petrol-electric,MISSING
17008,1020523,,11306
17009,980917,diesel,11755
17010,1018575,,11113
17011,1011541,,12314
17012,965744,petrol,MISSING
17013,991874,,11315
17014,984612,,11652
17015,994350,,10180
17016,1016833,diesel,11683
17017,1027684,,MISSING
17018,1020141,,10764
17019,1024988,,11798
17020,1004097,,MISSING
17021,1025396,diesel,11683
17022,1028566,,MISSING
17023,1024199,,11762
17024,964259,,MISSING
17025,1009767,diesel,MISSING
17026,923642,diesel,MISSING
17027,1003728,,12232
17028,1006660,,11531
17029,1014613,,11435
17030,983385,diesel,MISSING
17031,1014908,,12323
17032,1009340,diesel,10862
17033,1017459,,10028
17034,1025381,,10417
17035,1026749,,11464
17036,1021197,diesel,MISSING
17037,1027678,,11466
17038,937248,,MISSING
17039,1000873,petrol-electric,11752
17040,994983,,10758
17041,1028192,,10503
17042,927015,,MISSING
17043,1009658,,MISSING
17044,1022700,,11617
17045,1020024,,11144
17046,1023744,,11341
17047,1031255,,11419
17048,1004708,,11846
17049,1023965,,10381
17050,1026850,,11722
17051,1007622,,11531
17052,1020785,,10732
17053,1028750,,10758
17054,1017149,,11419
17055,1009803,,MISSING
17056,975128,,10274
17057,1030188,,11410
17058,1018875,,11449
17059,1021112,,11745
17060,1001307,petrol-electric,12212
17061,1022593,,11446
17062,1020159,,11701
17063,996163,diesel,10862
17064,1000993,,MISSING
17065,1010257,,11000
17066,1007768,,10502
17067,1019634,diesel,10862
17068,1030364,,MISSING
17069,990566,,MISSING
17070,1019723,,10713
17071,1025291,,10576
17072,1028806,diesel,11362
17073,1017562,,11608
17074,1031062,,10397
17075,1008820,,11262
17076,1027883,,11446
17077,1017217,,11306
17078,1030019,diesel,MISSING
17079,982189,diesel,10862
17080,1024198,,11262
17081,1025492,,10417
17082,1028894,,10606
17083,1022109,,10381
17084,1025110,,MISSING
17085,1021288,,MISSING
17086,1000166,,11419
17087,943371,diesel,11725
17088,1012934,,11082
17089,1000301,,10713
17090,994092,diesel,10438
17091,980047,diesel,MISSING
17092,990491,,MISSING
17093,933756,,10007
17094,991508,,10800
17095,986504,diesel,MISSING
17096,1022734,,11503
17097,999703,,11414
17098,1011173,diesel,MISSING
17099,1017719,,10356
17100,1024846,,11306
17101,1024247,,11306
17102,1030006,,10725
17103,1015008,,12081
17104,1031302,,11145
17105,1026932,,MISSING
17106,1029284,,10482
17107,1014190,,12230
17108,1021277,,11217
17109,1013788,,11849
17110,983540,,11940
17111,1010440,diesel,11536
17112,1025571,diesel,10862
17113,1015556,,12032
17114,1012007,diesel,10596
17115,978202,,10187
17116,1028963,,11530
17117,1022198,,10207
17118,990963,,MISSING
17119,1029845,,11322
17120,1005777,,10981
17121,1026317,diesel,MISSING
17122,993859,,11503
17123,1023417,,10732
17124,1018546,,12343
17125,1024359,,11309
17126,1030336,,12408
17127,1001990,,11321
17128,1026615,,11735
17129,1019145,,10417
17130,1024245,,12180
17131,1031317,,MISSING
17132,1020348,diesel,MISSING
17133,1029008,,10398
17134,999581,,12262
17135,1025052,,MISSING
17136,1014082,diesel,11536
17137,975345,,10132
17138,1021551,,MISSING
17139,1000321,,MISSING
17140,1018233,,11904
17141,966427,electric,MISSING
17142,1024400,,11531
17143,1016756,,11626
17144,1020714,,10381
17145,1025510,,12391
17146,1023673,,11782
17147,1014313,,10383
17148,1029834,,12874
17149,992938,,MISSING
17150,1029305,,11573
17151,1020030,,10488
17152,1018038,,10187
17153,1026381,,11448
17154,1027491,,10187
17155,998956,,10832
17156,1026244,,11125
17157,1020863,petrol,MISSING
17158,1023465,diesel,11778
17159,1018098,,11874
17160,1026038,,11531
17161,1026534,,12412
17162,1029535,,11874
17163,1024010,,12334
17164,1029267,,10381
17165,1028552,,MISSING
17166,992717,,MISSING
17167,1006357,petrol-electric,MISSING
17168,1030815,,10417
17169,1023789,,MISSING
17170,1021454,,11125
17171,959348,,10732
17172,1027003,,11578
17173,1005404,petrol,MISSING
17174,998213,,MISSING
17175,1026614,,10778
17176,937949,,10572
17177,1009237,,MISSING
17178,1024939,,11578
17179,1017160,,10559
17180,993575,,10240
17181,1021768,,MISSING
17182,1027195,,11904
17183,986301,,MISSING
17184,1029760,petrol-electric,10941
17185,1021242,,11113
17186,1022397,,11449
17187,1006717,,10572
17188,1030961,diesel,MISSING
17189,996358,,10158
17190,1008018,,11578
17191,994632,diesel,10862
17192,1005919,,MISSING
17193,1020082,,MISSING
17194,1030734,diesel,MISSING
17195,999443,,10180
17196,1030647,,10526
17197,1024945,,12267
17198,1015789,diesel,MISSING
17199,1029728,,MISSING
17200,1015312,,11113
17201,1013929,diesel,10862
17202,1005083,,10999
17203,990426,diesel,12065
17204,939735,petrol-electric,10979
17205,1023663,,10385
17206,1022985,,MISSING
17207,924212,,MISSING
17208,1021711,,11832
17209,1018907,,12177
17210,1026437,,11386
17211,1014033,,12209
17212,1025996,,10240
17213,1017263,,10270
17214,985078,,10758
17215,1023204,,11846
17216,997863,,11875
17217,1025900,,11113
17218,1012104,diesel,12743
17219,992659,,11435
17220,1007415,,MISSING
17221,991569,,11446
17222,1016535,,10417
17223,1025027,,11448
17224,981188,diesel,10862
17225,1029824,,11961
17226,1008343,,11578
17227,996655,petrol,MISSING
17228,1018403,,11790
17229,1001762,petrol-electric,12568
17230,1020167,,10398
17231,1020073,,11120
17232,1001669,,12209
17233,1027876,diesel,MISSING
17234,997278,petrol,MISSING
17235,1019010,,11503
17236,1012960,,10320
17237,1028791,,11578
17238,976473,,11321
17239,1006455,,11610
17240,1025831,diesel,10438
17241,1027458,petrol-electric,11752
17242,1018133,petrol-electric,10875
17243,1003585,,12077
17244,1017031,,MISSING
17245,1019450,diesel,11825
17246,1018545,,11375
17247,1025005,,11125
17248,1025225,,10526
17249,1020001,,10782
17250,1017320,,11832
17251,1016732,,11819
17252,979238,petrol-electric,MISSING
17253,999407,petrol-electric,12373
17254,1023608,,11531
17255,1018006,,11816
17256,1007063,,12265
17257,1019025,,MISSING
17258,1000901,,11260
17259,982150,,11816
17260,978489,,11294
17261,993651,,11531
17262,1002584,,11049
17263,1007492,,12255
17264,1011805,,11035
17265,1018936,petrol-electric,11557
17266,1006207,,MISSING
17267,1025987,,12262
17268,986483,,11530
17269,957882,,MISSING
17270,1023856,,11543
17271,1016928,,11735
17272,1014138,,MISSING
17273,995587,,10030
17274,1013179,,11789
17275,1011642,petrol-electric,10453
17276,1028246,,11573
17277,964882,,MISSING
17278,1024656,diesel,MISSING
17279,1023482,,10016
17280,1011929,,10753
17281,1027275,petrol,11795
17282,968945,diesel,11725
17283,1008940,petrol,10862
17284,1024339,,10397
17285,989412,,11000
17286,989989,diesel,MISSING
17287,942171,,11448
17288,1023183,,11762
17289,973243,,10222
17290,1017975,,11665
17291,1027309,,12262
17292,1026068,,10417
17293,1022936,,11474
17294,1029051,,11466
17295,1028100,,11055
17296,1025294,,10180
17297,1024328,,11448
17298,983131,,11573
17299,1028672,diesel,11392
17300,1018443,,10007
17301,1024194,,11531
17302,1021191,,10482
17303,981037,,11553
17304,1019648,,10417
17305,1029674,,10749
17306,1024891,,11553
17307,1010478,,12262
17308,1028156,,12032
17309,1017516,,11857
17310,1016522,,11508
17311,1023297,diesel,11725
17312,1015399,diesel,11572
17313,1009842,diesel,MISSING
17314,996798,,11341
17315,1022424,,10757
17316,969680,,11446
17317,994927,petrol,MISSING
17318,1016256,diesel,11778
17319,1020977,,11789
17320,1030398,,11816
17321,1003941,diesel,MISSING
17322,995581,,MISSING
17323,1022085,,11623
17324,1030099,,MISSING
17325,996341,,MISSING
17326,1020869,,11341
17327,1009486,,MISSING
17328,1027992,,11491
17329,1015458,,11745
17330,1022984,,12395
17331,930900,,11322
17332,1008781,,11652
17333,1023690,,11446
17334,1026419,,10417
17335,1020776,,10282
17336,1022265,,10540
17337,1010300,,11762
17338,994345,,10367
17339,1026181,,11806
17340,1026224,,11530
17341,1023899,,11748
17342,1030448,petrol-electric,MISSING
17343,1000313,,10732
17344,986311,,MISSING
17345,1009695,diesel,MISSING
17346,1030686,,10088
17347,1026682,petrol,MISSING
17348,1029811,,11503
17349,1025546,,MISSING
17350,1019690,diesel,MISSING
17351,982965,,10381
17352,1013252,diesel,10876
17353,1026532,,11491
17354,1006363,,MISSING
17355,1029552,,11822
17356,991174,,11832
17357,1028832,,10322
17358,1030638,,11349
17359,1019053,diesel,11683
17360,1008787,petrol,11795
17361,981274,,10180
17362,1024363,,10635
17363,1027133,,10382
17364,1020790,,12230
17365,1023399,,12406
17366,990866,,MISSING
17367,1006078,,11000
17368,1016531,,10547
17369,1004198,,11503
17370,995026,,11652
17371,1018762,,MISSING
17372,1011609,,10547
17373,881938,,MISSING
17374,1030266,,11626
17375,1021266,,10026
17376,1026008,,12560
17377,1029618,,10526
17378,1018011,,11322
17379,1031003,,11527
17380,1007227,,12196
17381,947083,,MISSING
17382,1014414,diesel,MISSING
17383,982835,diesel,MISSING
17384,995088,diesel,MISSING
17385,1027471,,12168
17386,1001467,,MISSING
17387,997855,,11391
17388,1025263,diesel,11603
17389,1024788,petrol-electric,11806
17390,1030736,,12255
17391,1019822,diesel,11536
17392,1023462,,10599
17393,1028159,diesel,11755
17394,997428,,10503
17395,1021678,,12374
17396,1022340,,10778
17397,996321,,11610
17398,1021156,,10725
17399,985554,petrol,MISSING
17400,1021446,,11530
17401,1016680,,11578
17402,1025036,,11306
17403,1021172,,11491
17404,1029428,diesel,11725
17405,988042,,MISSING
17406,1009434,,MISSING
17407,992666,,10991
17408,1029740,,11578
17409,1011819,,10076
17410,1017080,,10725
17411,1010145,,10678
17412,1005563,,11531
17413,994372,,11875
17414,1021818,,10296
17415,975985,,MISSING
17416,1001451,,11762
17417,977361,diesel,MISSING
17418,1029857,,10029
17419,1013264,,11530
17420,995712,petrol-electric,11787
17421,1025159,,10526
17422,1024484,diesel,MISSING
17423,970261,diesel,11725
17424,1012053,,MISSING
17425,1022532,,11811
17426,980713,,10732
17427,1029302,,12180
17428,1009645,diesel,11683
17429,1017533,,10503
17430,1006407,,11531
17431,1018868,,11798
17432,1017096,petrol-electric,10722
17433,1030824,diesel,MISSING
17434,982100,,11386
17435,1012159,,11306
17436,928016,,10381
17437,1030064,,12262
17438,1009050,,10240
17439,1013720,diesel,11536
17440,1011634,,11503
17441,967344,electric,12289
17442,1023137,,11321
17443,1005293,,10606
17444,1011304,,11419
17445,1016011,,11630
17446,1028649,,11530
17447,1011544,,MISSING
17448,1028211,,11137
17449,1028080,diesel,MISSING
17450,996422,petrol-electric,11571
17451,1023453,diesel,11778
17452,989666,diesel,11725
17453,1028547,,10595
17454,1014487,,MISSING
17455,1013535,petrol-electric,11752
17456,1026753,,10503
17457,1020975,,10385
17458,1026002,,10180
17459,985959,,11321
17460,989000,diesel,12641
17461,981881,petrol,12237
17462,987195,,11474
17463,1018657,diesel,10575
17464,1017828,,10887
17465,999543,petrol-electric,MISSING
17466,1023929,,10503
17467,1025408,,11306
17468,1010404,,MISSING
17469,999345,,11846
17470,1020648,,11503
17471,1026743,,11195
17472,1027542,,12090
17473,1005123,,11543
17474,1030756,,10464
17475,1027413,,10027
17476,1026377,diesel,10438
17477,1021667,petrol,MISSING
17478,1001719,,11543
17479,1001744,,MISSING
17480,997158,,10540
17481,1029182,,10861
17482,1021104,diesel,11449
17483,1023211,,MISSING
17484,993828,,MISSING
17485,1006173,,11125
17486,987809,,11748
17487,973923,,11503
17488,1027680,diesel,11572
17489,944697,diesel,11985
17490,861845,,MISSING
17491,1014912,,MISSING
17492,1027366,,MISSING
17493,1028688,,MISSING
17494,964662,petrol-electric,11712
17495,979926,petrol-electric,MISSING
17496,1002798,,12178
17497,990801,,MISSING
17498,1025040,,11641
17499,1019030,,11448
17500,1016030,diesel,12065
17501,1029590,petrol,12859
17502,988955,,11494
17503,1016818,,10282
17504,1001863,,11491
17505,1004325,,11543
17506,1024822,,11082
17507,995699,,MISSING
17508,1011440,,10606
17509,1021550,,11491
17510,999920,,10464
17511,1030214,,MISSING
17512,1019101,,MISSING
17513,1021839,,10128
17514,992971,,11321
17515,1018705,,11832
17516,1006931,diesel,11825
17517,1015656,,11655
17518,1024790,,11474
17519,1019011,,11531
17520,1011771,,MISSING
17521,1017771,,12112
17522,1018777,diesel,11536
17523,1024671,,MISSING
17524,1018692,,MISSING
17525,1013055,,11491
17526,1026958,,11321
17527,1029124,,10595
17528,1029191,,10275
17529,1023562,,10713
17530,992445,,11474
17531,1002666,diesel,12220
17532,991920,,11322
17533,1004022,petrol-electric,MISSING
17534,1016690,,MISSING
17535,981390,,11531
17536,953944,petrol-electric,MISSING
17537,1005763,,11076
17538,1002748,,11782
17539,983381,,10575
17540,1023575,petrol-electric,12677
17541,1014920,,MISSING
17542,1029434,,11294
17543,957855,diesel,11005
17544,1004726,,MISSING
17545,997460,,12396
17546,1028197,,11000
17547,1007108,,10953
17548,992113,,MISSING
17549,1023841,,11322
17550,1001184,,10464
17551,927771,,12280
17552,1019845,,11816
17553,995383,,11448
17554,1017299,,11503
17555,1007208,,11846
17556,1026480,,11626
17557,1030591,,11553
17558,1025377,,10007
17559,1010756,petrol-electric,11713
17560,1026040,diesel,11725
17561,1004895,,10457
17562,1017700,,10526
17563,1021705,,11832
17564,1029741,,10320
17565,1003965,,MISSING
17566,1010630,,11832
17567,1023216,,10078
17568,1022433,,MISSING
17569,1013605,,10526
17570,1030819,,12405
17571,1026651,,10572
17572,1026720,,11448
17573,1023811,petrol,MISSING
17574,976394,diesel,11637
17575,1005544,diesel,11536
17576,1024184,,11349
17577,1002157,,MISSING
17578,1019596,,11120
17579,969090,,MISSING
17580,1022980,diesel,11760
17581,837073,,MISSING
17582,1020496,diesel,10862
17583,1028941,,11294
17584,1027527,,10007
17585,993427,diesel,10862
17586,1027758,petrol-electric,12033
17587,1030665,,10732
17588,986090,,11113
17589,1011155,,11530
17590,1012875,,MISSING
17591,1018032,diesel,10517
17592,1009075,,11435
17593,1024881,,11643
17594,1007332,,11832
17595,1029560,,11321
17596,1003477,,11578
17597,1008825,,10758
17598,1024871,,10205
17599,989367,diesel,11536
17600,1017627,,11799
17601,1019567,,11875
17602,1015657,,MISSING
17603,1019492,diesel,MISSING
17604,999800,petrol-electric,12008
17605,1030564,,11578
17606,1025293,,11875
17607,1021003,,10397
17608,1029544,,11835
17609,1025935,diesel,11572
17610,1030969,,10007
17611,996459,,MISSING
17612,1024661,,11503
17613,1023180,,MISSING
17614,998761,diesel,MISSING
17615,969264,,10575
17616,1019158,,11446
17617,1022851,,10180
17618,1013953,,11446
17619,1013267,,10385
17620,955776,,10464
17621,1004580,,11531
17622,977031,diesel,MISSING
17623,1024129,diesel,MISSING
17624,1028497,,11611
17625,1010041,diesel,11725
17626,1003634,,10206
17627,1019512,,11875
17628,1023671,,11120
17629,1030786,,10456
17630,1008928,,MISSING
17631,1030152,,11527
17632,1018357,,MISSING
17633,1010274,,10367
17634,1008238,petrol,10862
17635,1024515,,11530
17636,1028264,electric,MISSING
17637,992527,,12302
17638,980255,diesel,11805
17639,1019503,,10503
17640,1025938,,11120
17641,970258,petrol-electric,10645
17642,1001767,,11491
17643,1023452,,11875
17644,1018119,,10684
17645,996912,diesel,MISSING
17646,982094,diesel,10862
17647,1021459,,10685
17648,1010714,,10017
17649,1009714,,10710
17650,1028548,,MISSING
17651,920066,petrol,11501
17652,1010717,diesel,11536
17653,1001966,petrol-electric,11557
17654,914661,petrol-electric,MISSING
17655,1028864,,12180
17656,1028632,,MISSING
17657,1028411,,11000
17658,980383,,10238
17659,933719,,11816
17660,1006075,diesel,MISSING
17661,1027265,,12232
17662,1022633,,10356
17663,1030424,,12399
17664,1006033,diesel,MISSING
17665,985321,,MISSING
17666,991626,,11530
17667,989861,,10725
17668,1017865,,10128
17669,1024916,,12334
17670,1012511,,12168
17671,1030483,,11543
17672,996060,petrol-electric,MISSING
17673,1026694,,12334
17674,1030741,,MISSING
17675,1005271,,11032
17676,1027186,,11341
17677,1022753,,10093
17678,1029129,,10088
17679,997959,,11543
17680,1016840,,12186
17681,1027699,petrol-electric,11557
17682,1022523,,11031
17683,994890,,10782
17684,1029480,,10503
17685,983643,,10684
17686,1003400,diesel,10438
17687,1015186,,10385
17688,1000538,,10180
17689,1015982,,MISSING
17690,984587,,MISSING
17691,1016744,,11294
17692,1029354,,10905
17693,1031083,,10381
17694,997148,,10544
17695,955541,petrol-electric,MISSING
17696,1023785,,10275
17697,1023808,,11543
17698,995767,diesel,10596
17699,1015845,,10526
17700,1029938,,11578
17701,1015360,,10464
17702,1014654,,11735
17703,1015020,,11578
17704,1014850,,10758
17705,1030613,,10180
17706,1000086,,11832
17707,1012922,,12232
