index,manufactured,type_of_vehicle,transmission,curb_weight,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price,make_model,car_age,diesel,electric,petrol,petrol-electric,missing_category,almost_new_car,coe_car,consignment_car,direct_owner_sale,imported_used_vehicle,low_mileage_car,opc_car,parf_car,premium_ad_car,rare_&_exotic,sgcarmart_warranty_cars,sta_evaluated_car,vintage_cars
11696,2009.0,3,0,1251.0,92.7,1591.0,2.0,7790.0,14743.0,886.0,9080.0,90000.0,14185.0,14185.0,26400,25,12.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11697,2015.0,2,0,1804.0,177.0,1999.0,1.0,18060.0,56206.0,1212.0,112624.0,37000.0,77240.0,111032.0,164800,64,6.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11698,2019.0,2,0,1535.0,140.0,1984.0,1.0,15980.0,35906.0,1194.0,62213.0,41000.0,38151.0,45412.0,162800,67,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11699,2015.0,0,1,1400.0,79.0125625,1461.0,1.0,7890.0,48890.0,949.76,22195.0,30901.0,18723.0,937.0,39400,13,6.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11700,2012.0,2,0,1485.0,115.0,1595.0,1.0,21180.0,91010.0,740.0,28330.0,162000.0,33117.0,28117.0,48400,47,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11701,2009.0,3,0,1162.0,79.0,1584.0,6.0,7250.0,13088.0,954.0,6863.0,155263.0612510381,14558.0,14558.0,20900,15,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11702,2009.0,0,1,1060.0,73.0,1339.0,1.0,11380.0,56501.0,590.0,12419.0,81000.0,17779.0,17779.0,17600,26,12.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11703,2017.0,3,0,1430.0,101.0,1496.0,1.0,11060.0,37605.0,682.0,38378.0,45055.47481381046,25878.0,18230.0,90000,48,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11704,2013.0,2,0,1615.0,180.0,1997.0,2.0,17410.0,77501.0,1210.0,56551.0,109000.0,54495.0,65091.0,80100,53,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
11705,2018.0,2,0,1695.0,170.0,1998.0,1.0,13620.0,37989.0,1210.0,52265.0,32000.0,30808.0,35132.0,121600,53,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11706,2015.0,0,1,1800.0,200.1425,2982.0,2.0,10580.0,40348.0,3702.73,17543.0,89406.58393904725,30476.0,1524.0,50600,32,6.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11707,2019.0,2,0,1605.0,140.0,1969.0,1.0,14710.0,41510.0,1176.0,69219.0,19000.0,36014.0,42420.0,169200,42,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11708,2008.0,2,0,1210.0,77.0,1495.0,2.0,7050.0,27886.0,887.0,21667.0,153665.0,22960.0,22960.0,60300,18,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11709,2008.0,3,0,1130.0,81.0,1496.0,3.0,7330.0,15142.0,887.0,6530.0,205000.0,12329.0,12329.0,17400,22,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11710,2006.0,0,1,4240.0,,5193.0,6.0,43440.0,24394.0,,2673.0,,32688.0,4349.447222222222,26200,19,15.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11711,2017.0,1,0,1395.0,132.0,1798.0,1.0,19910.0,45289.0,976.0,69870.0,29600.0,44569.0,54397.0,170500,65,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11712,2007.0,1,0,1970.0,295.0,4244.0,6.0,14910.0,42885.0,5632.0,33932.0,107629.0,83202.0,83202.0,129800,100,14.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11713,2016.0,2,0,1190.0,96.0,1496.0,2.0,10120.0,51506.0,682.0,36692.0,79000.0,22818.0,13946.0,64400,35,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
11714,2016.0,2,0,1495.0,185.0,1998.0,2.0,17670.0,57508.0,1210.0,63038.0,81000.0,41148.0,49608.0,123000,101,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11715,2018.0,2,0,1515.0,121.0,1998.0,1.0,10970.0,32552.0,1210.0,36965.0,45000.0,18617.0,18617.0,99000,38,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11716,2016.0,2,0,1530.0,123.0,2360.0,1.0,11570.0,56000.0,1636.0,43599.0,104936.0,22540.0,23556.0,74600,45,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11717,2004.0,0,1,1800.0,,2494.0,3.0,10170.0,,,,,28743.0,1438.0,38300,32,17.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11719,2008.0,1,0,1460.0,115.0,1995.0,6.0,9430.0,31335.0,1570.0,23205.0,92000.0,45550.0,45550.0,76800,40,13.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11720,2008.0,0,1,1800.0,187.711875,2982.0,4.0,12000.0,18773.0,4816.965,5884.0,190325.96588799942,24284.0,1215.0,20700,28,13.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11721,2006.0,0,0,1080.0,80.0,1497.0,4.0,6490.0,45578.0,1026.0,21690.0,99000.0,15348.0,16883.0,34000,51,15.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11722,2012.0,1,0,1770.0,331.0,4691.0,6.0,21490.0,44697.085,5030.0,42623.68625,53000.0,132371.0,132371.0,236500,103,9.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
11723,2019.0,3,0,1350.0,79.0,1496.0,1.0,8830.0,33199.0,682.0,40048.0,69535.0,19222.0,19222.0,85600,38,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11724,2017.0,2,0,1425.0,115.0,1595.0,2.0,15720.0,42661.0,740.0,60977.0,69000.0,37239.0,44135.0,137300,47,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11725,2008.0,0,1,6780.0,299.170625,12882.0,3.0,14840.0,13380.0,9301.325,7178.0,236859.61990792144,77540.0,3877.0,43800,32,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11726,2017.0,2,0,1425.0,115.0,1595.0,2.0,15750.0,50110.0,740.0,61973.0,40000.0,37239.0,44135.0,124100,47,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
11727,2009.0,2,0,1625.0,153.0,2500.0,4.0,8700.0,37502.0,2160.0,30536.0,146938.0538935851,41626.0,41626.0,77900,52,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11728,2017.0,1,1,1617.0,221.0,2457.0,1.0,25030.0,53711.0,1750.0,60031.0,59837.09056550974,31704.0,36386.0,187900,60,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11729,2021.0,3,0,1490.0,80.0,1499.0,1.0,12340.0,48510.0,684.0,76226.0,37.0,33161.0,38426.0,153800,63,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
11730,2015.0,2,0,1610.0,111.0,1986.0,1.0,13500.0,62101.0,1196.0,45154.0,78000.0,29111.0,27756.0,76800,53,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11731,2016.0,3,0,1249.0,92.0,1597.0,3.0,10760.0,51506.0,742.0,40987.0,80000.0,19541.0,19541.0,71300,36,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11732,2019.0,2,0,2109.0,257.0,2979.0,1.0,31830.0,52200.0,2362.0,120244.0,799.0,67333.0,93200.0,389200,191,2.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
11733,2017.0,0,0,1395.0,85.0,1496.0,1.0,11210.0,51765.0,1082.0,44654.0,67000.0,27803.0,20925.0,80500,41,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11734,2011.0,0,1,1800.0,189.425,2982.0,1.0,8150.0,17236.0,4883.555,15564.0,160685.2654285564,34844.0,1743.0,40500,32,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11735,2011.0,3,0,1267.0,95.6,1591.0,2.0,7960.0,23364.221666666668,738.0,22892.32,103000.0,11146.0,11146.0,43800,25,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11736,2017.0,3,0,1249.0,92.0,1597.0,1.0,10690.0,45201.0,742.0,41824.0,40000.0,20260.0,20364.0,80300,36,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11737,2017.0,0,0,1295.0,97.0,1591.0,1.0,10020.0,46489.0,738.0,39870.0,74386.0,17140.0,17140.0,73500,27,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
11738,2018.0,2,0,1290.0,115.0,1998.0,1.0,9340.0,30959.0,1210.0,35444.0,43000.0,16597.0,16597.0,85600,38,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
11739,2012.0,3,0,1195.0,90.0,1598.0,2.0,14960.0,64201.0,742.0,11948.0,106000.0,15101.0,15101.0,19600,22,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11740,2012.0,0,0,1269.0,132.0,1390.0,2.0,17010.0,68000.0,620.0,20366.0,73200.0,23920.0,23920.0,33000,26,9.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11741,2018.0,0,1,1700.0,211.47875,2982.0,2.0,9930.0,24308.0,3678.16,17329.0,60962.565596583605,28136.0,1407.0,77900,32,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11742,2016.0,2,0,1722.0,180.0,1969.0,1.0,14530.0,57010.0,1176.0,56495.0,96600.0,35184.0,41258.0,100100,64,5.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11743,2008.0,3,0,1310.0,97.0,1794.0,3.0,7680.0,16689.0,1264.0,6868.0,156000.0,18803.0,18803.0,17400,24,13.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11744,2016.0,3,0,1480.0,85.0,1496.0,1.0,12510.0,55200.0,1082.0,44201.0,120693.0,30861.0,25206.0,80100,41,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11745,2021.0,0,1,2500.0,213.3312500000001,2998.0,1.0,9870.0,36042.0,3678.245,34265.0,8621.294900286619,36920.0,1846.0,103200,32,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11746,2019.0,2,0,1430.0,103.0,1499.0,1.0,13790.0,35906.0,684.0,60895.0,22462.0,36905.0,43667.0,142900,63,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11747,2010.0,1,0,1540.0,225.0,2979.0,5.0,10730.0,32914.0,2598.0,29695.0,120000.0,54180.0,54180.0,106500,56,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11748,2010.0,1,0,1780.0,338.0,4297.0,4.0,33320.0,32914.0,4855.0,29623.0,66000.0,267058.0,267058.0,329900,251,11.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
11749,2015.0,3,0,1130.0,97.0,1496.0,4.0,10450.0,47020.0,682.0,27110.0,97000.0,17296.0,7296.0,57800,39,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11750,2021.0,1,1,1433.0,235.0,1996.0,1.0,19320.0,46002.0,1208.0,89422.0,20.0,47967.0,59154.0,240700,36,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
11751,2010.0,2,0,1650.0,150.0,2497.0,4.0,8660.0,33568.0,2155.0,29080.0,103000.0,40475.0,40475.0,82500,44,11.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
11752,2018.0,0,0,1076.6875,73.0,1317.0,1.0,10640.0,38510.0,578.0,29568.0,,14679.0,5000.0,81200,26,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11753,2016.0,3,0,1321.0,88.0,1496.0,1.0,9760.0,45002.0,682.0,28610.0,67000.0,15841.0,10841.0,56100,29,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11754,2015.0,3,0,1320.0,88.0,1560.0,1.0,9020.0,59200.0,1144.0,32670.0,64448.0,23963.0,10549.0,48200,28,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11755,2011.0,3,0,1095.0,80.0,1497.0,2.0,7750.0,,684.0,21585.8675,,10739.0,10739.0,42700,17,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11756,2008.0,3,0,1095.0,80.0,1497.0,3.0,7030.0,18583.0,958.0,6771.0,160012.34871378104,12344.0,12344.0,14100,17,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11757,2019.0,3,0,1501.0,81.0,1461.0,1.0,9450.0,29159.0,1048.0,33333.0,20100.0,23315.0,14641.0,87800,42,2.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11758,2014.0,2,0,1830.0,165.0,1984.0,2.0,13320.0,67901.0,1194.0,59041.0,130000.0,44903.0,54865.0,81600,63,7.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11759,2008.0,0,0,1010.0,73.0,1339.0,3.0,7190.0,29670.0,767.0,21371.0,122688.0,12329.0,12329.0,57000,26,13.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11760,2008.0,3,1,1162.0,79.0,1584.0,2.0,7910.0,15142.0,954.0,6430.0,125000.0,11559.0,11559.0,18500,15,13.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11761,2011.0,2,0,1730.0,190.0,2996.0,3.0,10380.0,44697.71888888889,2382.0,42923.01125,97371.0,49072.0,49072.0,114300,53,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
11762,2016.0,3,0,1295.0,95.3,1591.0,2.0,9490.0,47889.0,738.0,34004.0,70200.0,16226.0,16226.0,58300,25,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11763,2010.0,0,1,1280.0,83.51956249999995,1461.0,2.0,6380.0,19991.0,943.765,18666.0,144139.25480422121,23466.0,1174.0,32800,23,11.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11764,2017.0,0,1,1700.0,205.44625,2982.0,1.0,9750.0,34574.0,3679.215,21379.0,68818.0,28138.0,1407.0,66300,32,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11765,2011.0,2,0,1550.0,155.0,1984.0,2.0,9870.0,45493.37388888889,1313.0,44824.39,101000.0,47443.0,47443.0,108700,67,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11766,2015.0,3,0,1321.0,88.0,1496.0,1.0,9570.0,51301.0,682.0,31695.0,80000.0,17812.0,12812.0,53700,29,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11767,2008.0,2,0,1490.0,135.0,1796.0,3.0,8530.0,31335.0,1266.0,23317.0,152424.39710680515,43097.0,43097.0,69800,56,13.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11768,2014.0,0,0,1520.0,89.2773749999999,1598.0,2.0,9490.0,46501.0,1100.15,18613.0,93000.0,26699.0,1335.0,41800,22,7.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11769,2021.0,2,0,2516.9775,,3982.0,1.0,54190.0,56001.0,3922.0,236828.0,88.0,149717.0,241491.0,725800,153,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
11770,2017.0,2,0,1425.0,115.0,1595.0,2.0,14880.0,47002.0,740.0,63337.0,66106.72751945286,37239.0,44135.0,129600,47,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11771,2018.0,0,1,1700.0,208.865625,2982.0,1.0,9240.0,26230.0,3678.16,19525.0,62597.34746200577,28136.0,1407.0,75700,32,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11772,2017.0,2,0,1795.0,185.0,1984.0,1.0,18370.0,53711.0,1194.0,75179.0,32000.0,44883.0,54837.0,158300,63,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11773,2011.0,1,0,1770.0,331.0,4691.0,3.0,29700.0,57955.0,5030.0,57558.0,46000.0,136102.0,136102.0,324500,103,10.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
11774,2011.0,3,0,1095.0,80.0,1497.0,2.0,7870.0,22636.0,752.0,21743.0,117000.0,11539.0,11539.0,41600,17,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11775,2012.0,1,0,1155.0,135.0,1598.0,4.0,8580.0,41395.60666666667,742.0,39547.07625,103000.0,29295.0,29295.0,94500,55,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11776,2016.0,3,0,1413.0,86.0,1598.0,1.0,7780.0,50991.0,742.0,36563.0,96188.0,13918.0,13918.0,51500,19,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11777,2019.0,2,0,2037.0,187.0,1969.0,1.0,22530.0,37109.0,1176.0,91329.0,26254.87654573236,59921.0,79858.0,253900,77,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11778,2016.0,2,0,1450.0,110.0,1395.0,1.0,12600.0,53001.0,624.0,48157.0,100000.0,32168.0,27036.0,87800,49,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11779,2017.0,0,0,1800.0,123.91006250000002,2488.0,1.0,9160.0,30600.0,1954.995,17639.0,72801.70546411345,26142.0,1308.0,58100,23,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11780,2015.0,3,0,1284.0,86.0,1590.0,1.0,8950.0,47300.0,738.0,31712.0,71339.0,13572.0,13572.0,53700,15,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11781,2009.0,3,0,1750.0,125.0,2362.0,5.0,8270.0,39313.0,1966.0,32700.0,150000.0,34839.0,34839.0,75700,34,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11782,2020.0,2,0,1721.0,165.0,1991.0,1.0,22750.0,47506.0,1202.0,76348.0,80.0,45124.0,55174.0,268200,153,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
11783,2016.0,3,0,1324.0,127.0,1498.0,2.0,12860.0,51010.0,684.0,43627.0,55000.0,26078.0,23510.0,85000,36,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11784,2008.0,2,0,1605.0,150.0,2497.0,3.0,7660.0,38712.0,2514.0,26165.0,160000.0,54643.0,54643.0,57000,24,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11785,2020.0,1,0,1572.0,449.0,5204.0,1.0,85190.0,41001.0,5834.0,278213.0,3000.0,193955.0,321119.0,1031800,448,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
11786,2017.0,0,0,1048.0,58.0,1198.0,1.0,7680.0,44002.0,508.0,30862.0,37000.0,13758.0,5000.0,54800,29,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11787,2008.0,3,0,1540.0,110.0,1998.0,4.0,8940.0,18444.0,1694.0,7085.0,155250.0,24659.0,24659.0,18900,13,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11788,2009.0,3,0,1340.0,106.0,1797.0,2.0,6940.0,37502.0,1169.0,30546.0,139861.40152756256,22165.0,22165.0,62200,24,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11789,2016.0,1,0,1565.0,493.0,3902.0,1.0,129480.0,57010.0,3796.0,388227.0,9088.0,301607.0,514893.0,977800,552,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
11790,2007.0,2,0,1150.0,80.0,1495.0,3.0,7320.0,45400.0,955.0,27277.0,165927.78955187582,17011.0,18713.0,48400,9,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11791,2016.0,2,0,1610.0,111.0,1986.0,1.0,12280.0,54501.0,1196.0,53785.0,30249.0,31478.0,31070.0,93400,53,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
11792,2009.0,3,0,1195.0,80.0,1598.0,2.0,6140.0,26175.0,965.0,19965.0,141863.9429940664,16990.0,16990.0,51500,22,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11793,2015.0,3,0,1321.0,88.0,1496.0,1.0,10350.0,57089.0,682.0,31188.0,84200.0,15457.0,10457.0,53400,29,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11794,2017.0,2,0,1440.0,90.0,1797.0,2.0,10920.0,48011.0,974.0,33557.0,55000.0,27086.0,5000.0,79000,44,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11795,2016.0,3,0,1205.0,90.0,1598.0,1.0,10180.0,53000.0,742.0,37839.0,73456.0,16800.0,16800.0,64300,22,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11796,2019.0,2,0,1393.0,110.0,1498.0,1.0,12380.0,37000.0,684.0,51726.0,6900.0,26429.0,29001.0,126300,63,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11797,2020.0,3,0,1610.0,100.0,1797.0,1.0,13630.0,49001.0,974.0,65046.0,58.0,34394.0,25152.0,155100,65,1.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
11798,2011.0,0,0,1269.0,132.0,1390.0,4.0,7800.0,45272.0,682.0,44602.0,128580.73716860771,23511.0,23511.0,84500,26,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11799,2014.0,2,0,1530.0,180.0,1997.0,1.0,20320.0,72810.0,1210.0,61754.0,75000.0,52420.0,61356.0,101000,56,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11800,2015.0,2,0,1310.0,92.0,1395.0,1.0,11550.0,48000.0,624.0,44283.0,63000.0,30796.0,25115.0,81200,41,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11801,2014.0,2,0,1425.0,115.0,1595.0,2.0,16310.0,72002.0,740.0,42842.0,90000.0,32861.0,28006.0,76800,47,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11802,2009.0,2,0,1530.0,108.0,1998.0,3.0,8710.0,17708.0,1452.0,12556.0,123528.0,27271.0,27271.0,34000,39,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11803,2013.0,2,0,1485.0,115.0,1595.0,2.0,15560.0,65001.0,740.0,28479.0,149000.0,31746.0,31445.0,46800,153,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11804,2018.0,2,0,1440.0,90.0,1797.0,1.0,10900.0,32200.0,974.0,42492.0,50000.0,30657.0,24920.0,102300,44,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11805,2017.0,0,1,1780.0,100.29143750000001,1598.0,1.0,8730.0,38303.0,1182.0,24923.0,74746.5552738557,28029.0,1402.0,62500,37,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11806,2017.0,3,0,1310.0,88.0,1496.0,2.0,9080.0,51600.0,682.0,38057.0,58000.0,14934.0,9934.0,64700,29,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11807,2017.0,3,0,1360.0,105.0,1798.0,1.0,10940.0,54000.0,976.0,45487.0,73000.0,19955.0,19955.0,79000,24,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11808,2019.0,3,0,1345.0,93.8,1591.0,1.0,7830.0,31210.0,738.0,36687.0,24713.0,13197.0,13197.0,81200,25,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11809,2015.0,3,0,1205.0,90.0,1598.0,1.0,10380.0,57199.0,742.0,30263.0,98000.0,19589.0,14589.0,49500,22,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11810,2016.0,0,0,1046.0,96.0,1498.0,1.0,9960.0,49430.0,684.0,37231.0,61000.0,18058.0,13058.0,68000,26,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11811,2016.0,0,1,2300.0,200.095375,2998.0,1.0,10230.0,45906.0,3698.715,25934.0,36000.0,32502.0,1626.0,63600,32,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11812,2010.0,1,0,1364.0,188.0,1984.0,3.0,12950.0,32914.0,1313.0,29695.0,119000.0,35702.0,35702.0,128500,32,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11813,2008.0,2,0,1540.0,135.0,1796.0,2.0,8150.0,33018.0,1266.0,25039.0,146428.21088532836,51954.0,51954.0,68000,65,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11814,2016.0,3,0,1350.0,105.0,1797.0,1.0,11130.0,54000.0,974.0,45941.0,50000.0,20681.0,20954.0,80100,24,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11815,2020.0,3,0,1350.0,79.0,1496.0,1.0,9600.0,37334.0,682.0,49116.0,10000.0,19828.0,19828.0,107800,38,1.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
11816,2018.0,3,0,1205.0,85.0,1598.0,1.0,8610.0,25000.0,742.0,29622.0,54000.0,16419.0,16419.0,74600,26,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11817,2021.0,0,0,1680.0,153.23400000000004,1998.0,1.0,6500.0,30715.0,1290.365,30597.0,3264.3262613892766,27746.0,1388.0,71300,32,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11818,2019.0,2,0,1750.0,185.0,1998.0,1.0,22540.0,30012.0,1210.0,82022.0,11500.0,57242.0,75036.0,254000,113,2.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
11819,2015.0,3,0,1520.0,84.0,1560.0,2.0,9000.0,66000.0,1144.0,34783.0,115000.0,22923.0,14093.0,46200,32,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11820,2008.0,3,0,1195.0,80.0,1598.0,4.0,8220.0,13024.0,965.0,6273.0,153272.0,16084.0,16084.0,21800,22,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11821,2016.0,0,1,2480.0,194.755875,2998.0,2.0,10070.0,4732.0,3681.11,2292.0,99926.55696612404,33374.0,1669.0,53700,32,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
